words_count,average_word_length,case_ratio,screen_name_length,is_retweet,has_link,hashtags_count,mentions_count
0.00834196655808,0.0099687977544,0.00991832601807,0.0151418201877,0.0180775381516,0.0,0.00868351358806,0.0,CDU
0.0129763924237,0.0133401695897,0.016676401099,0.0151418201877,0.0,0.0,0.0,0.0,CDU
0.0194645886355,0.00880625574223,0.0120296528437,0.0116475539905,0.0,0.0,0.00868351358806,0.0,CDU
0.0129763924237,0.00928580432226,0.0119788233247,0.0116475539905,0.0,0.0,0.0,0.0,CDU
0.0092688517312,0.0100705201805,0.00220908170402,0.0104827985915,0.0,0.0,0.0,0.0,CDU
0.015757047943,0.0109860220151,0.00714702904244,0.0116475539905,0.0,0.0,0.0,0.0,CDU
0.00741508138496,0.0137325275188,0.0121499493721,0.00931804319241,0.0180775381516,0.0,0.0,0.0,CDU
0.0166839331162,0.0105791323108,0.00700958617624,0.0116475539905,0.0,0.0,0.0,0.0,CDU
0.00741508138496,0.0114437729324,0.0194399189954,0.00931804319241,0.0180775381516,0.0,0.0,0.0,CDU
0.0120495072506,0.0114085613233,0.0119999499972,0.0116475539905,0.0,0.0,0.0,0.0,CDU
0.0185377034624,0.00906346816243,0.0147272113602,0.0116475539905,0.0,0.0,0.00868351358806,0.0,CDU
0.0148301627699,0.0104138333684,0.00534063708665,0.0139770647886,0.0,0.0,0.0173670271761,0.0,CDU
0.0148301627699,0.011329335203,0.00981814090678,0.0163065755867,0.0,0.0,0.0173670271761,0.0,CDU
0.0092688517312,0.0140987282527,0.012623324023,0.0128123093896,0.0,0.0,0.0260505407642,0.0,CDU
0.00741508138496,0.0173945348572,0.00639471019587,0.0128123093896,0.0180775381516,0.0,0.0,0.0,CDU
0.0092688517312,0.0119015238497,0.0186922298033,0.0128123093896,0.0,0.0,0.0260505407642,0.0,CDU
0.0148301627699,0.0111004597444,0.00375771630066,0.0139770647886,0.0,0.0,0.0,0.0,CDU
0.0166839331162,0.00956190805015,0.0103403824444,0.00931804319241,0.0,0.0,0.0,0.0,CDU
0.015757047943,0.0090473122477,0.0159106479873,0.0151418201877,0.0,0.0,0.0173670271761,0.0,CDU
0.0148301627699,0.012015961579,0.0115713803544,0.0116475539905,0.0,0.0,0.0173670271761,0.0,CDU
