cdu_sim, csu_sim, afd_sim, linke_sim, gruene_sim, spd_sim, words_count,average_word_length,case_ratio,screen_name_length,is_retweet,has_link,hashtags_count,mentions_count,party
0.0652145276961,0.0640447772481,0.0510829283656,0.0726467021294,0.0678955463277,0.0606750504746,9,9.22222222222,0.0602409638554,13,0,0,0,0,GRUENE
0.140208546418,0.125831629385,0.122835633849,0.122979435739,0.15671571944,0.146981129943,5,5.8,0.0344827586207,14,0,0,0,0,DIE LINKE
0.255724709953,0.275389855432,0.254246934914,0.292037563497,0.265374798957,0.264544896919,13,6.69230769231,0.0804597701149,12,0,0,1,0,GRUENE
0.0840477236586,0.0707307628234,0.0771866132133,0.0717001152374,0.0916455492088,0.0895164144887,10,5.6,0.0535714285714,9,0,0,1,0,CDU
0.119359545509,0.0880667971945,0.0834007528115,0.093278727414,0.111206188007,0.123694230332,15,8.06666666667,0.123966942149,10,0,0,5,0,SPD
0.300014500839,0.269716262588,0.23164727872,0.296717180646,0.263176162432,0.271925241428,11,5.54545454545,0.0491803278689,10,1,0,2,0,SPD
0.147022627214,0.143024979384,0.103071042403,0.14722942442,0.123401172152,0.137374205005,8,7.75,0.145161290323,13,0,0,0,0,CDU
0.130094300864,0.128543594881,0.122219787226,0.120309333865,0.153113733086,0.139963045689,8,6.125,0.0204081632653,11,0,0,0,0,SPD
0.00732952028767,0.001984479452,0.0150793243415,0.00293311633439,0.00707070822449,0.00334037325562,11,8.45454545455,0.0860215053763,10,1,0,1,0,CDU
0.00728141716874,0.00192164705843,0.0146018842548,0.00284024829299,0.00709435026972,0.00338040279428,12,7.66666666667,0.0978260869565,10,1,0,1,0,CDU
0.0723424600082,0.0621559412639,0.0772748387556,0.0763185187607,0.0723663703913,0.0734067293461,15,6.66666666667,0.05,9,0,0,0,0,UNBEKANNT
0.0066286356263,0.0,0.00244568352007,0.00444288702353,0.00812803756564,0.00559163479333,3,6.66666666667,0.1,12,0,0,0,0,SPD
0.0030859155416,0.00476257115626,0.0,0.00159030093829,0.00493013469601,0.00152680593962,3,5.33333333333,0.1875,10,1,0,1,0,GRUENE
0.2673937331,0.216896172783,0.22887068507,0.239207136812,0.242101102571,0.246686979562,17,5.35294117647,0.0659340659341,15,0,0,2,0,AfD
0.037272637816,0.0426138185162,0.0200982353678,0.0436827661045,0.0444563024601,0.0377095764574,12,6.08333333333,0.0821917808219,4,1,0,0,0,GRUENE
0.309518399449,0.330458646239,0.248090300254,0.33367850081,0.307429499775,0.323154887342,16,4.8125,0.116883116883,11,0,0,2,0,DIE LINKE
0.0730332851843,0.0623770912838,0.0535405423251,0.0781462968716,0.0755460875589,0.0665029240399,13,5.53846153846,0.0555555555556,14,1,0,2,0,SPD
0.00282794970086,0.00121567787067,0.00463875617406,0.00209776687817,0.0095846380487,0.00246593357273,7,3.85714285714,0.037037037037,4,1,0,2,0,GRUENE
0.0844409163658,0.0834772502689,0.05618969594,0.081438627754,0.0692303259754,0.0842401478501,7,8.0,0.0892857142857,12,0,0,0,0,SPD
0.0139793194178,0.0109775000727,0.0261849460062,0.0163226640505,0.0366323864986,0.0157076760356,11,5.27272727273,0.051724137931,4,1,0,3,0,GRUENE
0.003986111013,0.000760721643256,0.0,0.000762066476798,0.000857330373309,0.00225002466962,13,7.53846153846,0.112244897959,14,1,0,5,0,UNBEKANNT
0.181319238668,0.183668570994,0.176856472238,0.183273918667,0.191926733556,0.186091576383,7,5.28571428571,0.162162162162,4,1,0,0,0,GRUENE
0.0906629723918,0.0759990119873,0.0803017749676,0.0695108648847,0.0747287103049,0.0816102576164,12,5.83333333333,0.0571428571429,14,1,0,0,0,UNBEKANNT
0.148013314703,0.140206272829,0.115740200141,0.13419400804,0.122931057054,0.146898886795,6,7.0,0.0952380952381,10,1,0,2,0,CDU
0.0994660510124,0.0999491597202,0.0687852092018,0.0952042253102,0.0954606116548,0.0983605070925,14,6.42857142857,0.0666666666667,4,1,0,6,0,GRUENE
0.0,0.0,0.0,0.0,0.00133574385408,0.0,1,11.0,0.181818181818,9,0,0,1,0,GRUENE
0.304564866331,0.317278224108,0.26676011383,0.324071906567,0.27195176639,0.297483474396,13,5.76923076923,0.106666666667,6,1,0,2,0,CDU
0.327865290409,0.314001612484,0.304976821578,0.320482101583,0.33376428068,0.331443700868,23,5.0,0.0782608695652,15,1,0,0,0,GRUENE
0.136978536359,0.118777174053,0.0998215053116,0.126360421899,0.116597016647,0.127391303305,20,4.45,0.101123595506,9,1,0,1,0,SPD
0.121916985506,0.101343241155,0.125264301575,0.112382757933,0.112753679151,0.111148650508,16,6.5625,0.0571428571429,10,0,0,0,0,CDU
0.100267576125,0.0997824853327,0.115202923187,0.104436218883,0.101980840704,0.097284585117,10,5.3,0.11320754717,12,1,0,0,0,SPD
0.20245870855,0.185722105277,0.147959228236,0.193086107481,0.168191277142,0.190035337082,18,5.44444444444,0.0816326530612,10,0,0,1,0,CDU
0.176750328485,0.179058476756,0.116679128179,0.167899295708,0.1476317529,0.171889376206,7,9.14285714286,0.078125,8,0,0,1,0,UNBEKANNT
0.103921115892,0.0798222793708,0.0837767154325,0.0939990545215,0.0955010089604,0.11387044979,13,7.38461538462,0.0833333333333,13,1,0,1,0,SPD
0.146492702835,0.139579148198,0.125196142321,0.140665717827,0.132284851693,0.148239586647,14,7.07142857143,0.0707070707071,13,1,0,1,0,SPD
0.203306558457,0.196763750444,0.150882739611,0.206814698356,0.171379913151,0.2059672584,15,7.6,0.131578947368,12,0,0,0,0,SPD
0.0167775293005,0.0106934391284,0.00714840450256,0.0104422227341,0.00459048906672,0.0332486867067,4,3.0,0.583333333333,15,1,0,0,0,SPD
0.11050251596,0.118086068008,0.111769699894,0.110733746688,0.133430081066,0.134487235474,18,5.38888888889,0.103092783505,10,0,0,2,0,SPD
0.063859328125,0.0641867117197,0.0758713999541,0.0636595785541,0.0685386755886,0.0672825144199,8,10.25,0.0487804878049,15,1,0,0,0,DIE LINKE
0.130034229502,0.144453202718,0.132602350417,0.152804981699,0.139129697323,0.141366441869,12,8.0,0.0833333333333,15,1,0,1,0,DIE LINKE
0.105271986285,0.103258533304,0.0815637747551,0.0970519311869,0.114778771334,0.109518051848,11,6.45454545455,0.056338028169,8,1,0,1,0,GRUENE
0.077490601086,0.0677212125601,0.0741988079906,0.0756520815388,0.0672336245093,0.0659368736939,9,5.66666666667,0.078431372549,7,0,0,2,0,SPD
0.103650225871,0.116567907107,0.106909996726,0.116629032451,0.122461191016,0.117354801882,12,8.91666666667,0.0560747663551,15,1,0,0,0,DIE LINKE
0.108042806622,0.106633340148,0.107714860515,0.102527742101,0.117911038639,0.129740190301,14,6.35714285714,0.0898876404494,12,0,0,0,0,SPD
0.0614172343685,0.0489168604109,0.0243034540611,0.0583455879843,0.0532418847438,0.0575671754064,12,6.91666666667,0.0722891566265,15,0,0,0,0,DIE LINKE
0.0546541266363,0.047028000814,0.0377556272744,0.0642546673016,0.0688633341952,0.0527965170404,6,8.33333333333,0.08,10,1,0,1,0,GRUENE
0.0492476961236,0.0510741992741,0.0529242003986,0.0479343728218,0.0625519038881,0.0604725570696,13,7.15384615385,0.0752688172043,10,1,0,0,0,GRUENE
0.102259499071,0.100407237432,0.0791378078437,0.107329742285,0.0901044954375,0.0893450298762,6,7.66666666667,0.0869565217391,10,0,0,1,0,CDU
0.00720550437843,0.00172189206294,0.0148517853827,0.00462116442766,0.00933105341653,0.00454122286819,7,6.57142857143,0.0652173913043,11,1,0,0,0,CDU
0.127866435582,0.121406890014,0.116238106817,0.122526947759,0.136732011858,0.130148487793,20,5.8,0.0775862068966,10,0,0,1,0,CDU
0.148095759181,0.166765160975,0.159353770085,0.150363605176,0.161075973954,0.171384490528,16,5.3125,0.141176470588,11,1,0,1,0,CDU
0.218520779634,0.205599445259,0.197339027992,0.202910549059,0.210711069331,0.209621790681,14,5.64285714286,0.139240506329,10,0,0,0,0,CDU
0.0365694030888,0.031357565987,0.0446427317269,0.0328167918858,0.0336677033957,0.0305451556376,17,5.64705882353,0.114583333333,10,0,0,0,0,CDU
0.000848697767606,0.0,0.0,0.0,0.0,0.0205165885163,1,4.0,0.0,5,0,0,0,0,SPD
0.0125162813574,0.00380282591422,0.0291161166368,0.00952466487145,0.0267187684988,0.0139135333035,13,6.30769230769,0.0121951219512,8,1,0,3,0,SPD
0.0676999179322,0.0567431355791,0.0419313493346,0.0578892457653,0.0706721899373,0.0641393887825,16,8.25,0.0378787878788,10,0,0,0,0,CDU
0.0864480085736,0.0800096973549,0.0899167779032,0.0777201493211,0.0806826030856,0.0766270063065,18,6.66666666667,0.0333333333333,10,0,0,2,0,CDU
0.10860723352,0.0899975355728,0.10901807624,0.0957620261813,0.115177754005,0.10571585876,15,6.33333333333,0.0315789473684,10,0,0,0,0,CDU
0.214838827369,0.21489700739,0.210539169761,0.227598853168,0.210062594699,0.204361647654,18,4.94444444444,0.0561797752809,10,0,0,0,0,CDU
0.198344611953,0.185551107404,0.151398779545,0.179753446468,0.188271080235,0.201369522326,8,5.75,0.0652173913043,10,0,0,0,0,CDU
0.0,0.0,0.0,0.0,0.0,0.000393453996305,1,20.0,0.1,12,0,0,0,0,SPD
0.218946530333,0.211655478212,0.185459362218,0.225422402879,0.215045755007,0.213742648961,10,7.9,0.101265822785,12,0,0,0,0,SPD
0.117161888303,0.117463057279,0.0962445140782,0.123203149257,0.114532636676,0.119071058579,20,5.25,0.0571428571429,12,0,0,0,0,SPD
0.0980784267134,0.0826616788569,0.07638854332,0.0830158523256,0.105092921542,0.1119424895,10,8.8,0.0681818181818,12,0,0,0,0,SPD
0.0640257108573,0.0627154407466,0.0520488812542,0.0587390706802,0.0709941606552,0.0840133339668,13,5.46153846154,0.0845070422535,12,0,0,0,0,SPD
0.0,0.0,0.0,0.0,0.0,0.000393453996305,1,8.0,0.125,15,0,0,1,0,SPD
0.315693952166,0.320605166475,0.247316412051,0.319494920288,0.307302100725,0.320595288739,15,6.66666666667,0.07,14,1,0,0,0,GRUENE
0.0215550428991,0.0128680178757,0.0192663577602,0.0145745579143,0.0211290400288,0.018209771631,3,7.33333333333,0.0454545454545,11,0,0,0,0,GRUENE
0.115301377959,0.11822250935,0.136920958537,0.130238130786,0.112419989405,0.106566533916,12,5.66666666667,0.235294117647,15,0,0,0,0,AfD
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15,0,0,0,0,SPD
0.178970932483,0.172080095289,0.165855920536,0.183968218558,0.157182612915,0.173121128269,16,6.0625,0.0721649484536,15,1,0,0,0,AfD
0.107692148027,0.109119486451,0.0915339041242,0.113086060056,0.110296856035,0.108904713108,12,6.33333333333,0.118421052632,8,1,0,2,0,GRUENE
0.101345546028,0.097631576896,0.105519699688,0.101210280897,0.0978155383569,0.106682263081,16,5.5625,0.101123595506,14,1,0,2,0,SPD
0.0219469675921,0.0184240590082,0.0184756619263,0.0170062291353,0.0183828095947,0.0170709047146,4,6.0,0.125,8,0,0,0,0,SPD
0.258722278905,0.271881069609,0.232647831075,0.274176940933,0.243430973562,0.257275744663,17,5.52941176471,0.063829787234,12,1,0,0,0,GRUENE
0.138348937612,0.147535779076,0.147570973474,0.144673619979,0.146081022019,0.134250688451,16,6.9375,0.0540540540541,8,1,0,2,0,SPD
0.222607332106,0.204197697859,0.175814002797,0.200465727614,0.219873239998,0.232077402646,17,5.64705882353,0.0833333333333,10,1,0,1,0,SPD
0.0601359522791,0.0569353963207,0.0733442571622,0.0604868651909,0.0579342450963,0.0457306749144,7,6.42857142857,0.0444444444444,12,0,0,0,0,CDU
0.00197135590283,0.0336495591199,0.0,0.00139115433697,0.0068530334654,0.00384972100165,2,10.0,0.2,8,0,0,1,0,GRUENE
0.272745187277,0.272084318531,0.224852859414,0.278321521332,0.255218588559,0.266755747892,17,5.88235294118,0.1,12,1,0,1,0,DIE LINKE
0.185882774471,0.202904873828,0.180736015038,0.210439602368,0.176053072251,0.182937351586,15,5.86666666667,0.125,12,1,0,2,0,DIE LINKE
0.126157290833,0.123572721909,0.10342043748,0.120383083038,0.109755956742,0.121471510675,8,4.875,0.153846153846,11,0,0,1,0,CDU
0.0201954719643,0.0151415744344,0.0413917220142,0.0221196840229,0.037363769234,0.0217673162755,16,5.625,0.0333333333333,12,1,0,0,0,DIE LINKE
0.172809734397,0.165862931819,0.143543586429,0.177603397376,0.161366959043,0.169046408275,16,6.25,0.06,12,0,0,2,0,DIE LINKE
0.156893803544,0.167286995028,0.188512172364,0.163082536379,0.156307418012,0.172528852523,15,6.06666666667,0.0989010989011,15,1,0,1,0,SPD
0.167852575356,0.163611792477,0.134768404127,0.15737589216,0.143841314489,0.157707304257,6,12.5,0.0533333333333,12,1,0,1,0,CDU
0.207945366769,0.192006824215,0.165006426068,0.193866307826,0.200002918625,0.204661406109,13,6.84615384615,0.0561797752809,12,1,0,1,0,CDU
0.0189319596158,0.0210809250924,0.0199646063863,0.0252353140443,0.0250609805468,0.0198730746266,8,7.5,0.0833333333333,9,0,0,0,0,CDU
0.231404427922,0.245746280347,0.229682153422,0.232804242902,0.243834413998,0.242002102537,16,6.4375,0.0582524271845,8,0,0,0,0,UNBEKANNT
0.0512705013324,0.0544749719098,0.064155337232,0.0562722543549,0.0565831670207,0.0600139003022,16,5.8125,0.0860215053763,7,1,0,1,0,SPD
0.176074825245,0.158034424827,0.154597147133,0.161662794987,0.198314458118,0.187417376465,14,5.35714285714,0.08,15,0,0,0,0,SPD
0.0599897110253,0.0605364134912,0.047376188683,0.066396966731,0.0545001598351,0.0549421909258,6,7.16666666667,0.093023255814,10,1,0,0,0,CSU
0.105230636294,0.100992141659,0.101757439076,0.112319090567,0.0912213529693,0.0919226718745,6,8.0,0.125,15,1,0,0,0,AfD
0.258830164082,0.248247888663,0.234575837169,0.270796210894,0.249260570612,0.260696546602,13,5.30769230769,0.115942028986,15,1,0,0,0,GRUENE
0.0929569110317,0.100799555617,0.0984195544762,0.0995626954157,0.0960125785598,0.0987464089873,15,6.53333333333,0.0816326530612,14,0,0,0,0,SPD
0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,0.0,8,0,0,0,0,CSU
0.297950729822,0.264746185287,0.215070785639,0.26777241341,0.273482289059,0.293688259971,15,6.06666666667,0.0989010989011,11,0,0,0,0,CDU
0.224408311722,0.216925595381,0.150053661819,0.215980317516,0.182232013219,0.221025839915,3,4.0,0.166666666667,13,0,0,0,0,CDU
0.228172056132,0.220540905573,0.200362251505,0.227754114675,0.205141165657,0.221279163856,18,5.38888888889,0.0412371134021,15,0,0,0,0,SPD
0.126394789137,0.134329052721,0.120214181934,0.147047534573,0.121464950272,0.122076261202,13,7.23076923077,0.0957446808511,13,0,0,1,0,DIE LINKE
0.164907500526,0.165273889895,0.137253289483,0.16774861029,0.154076799142,0.15657535668,10,8.6,0.0581395348837,12,0,0,1,0,GRUENE
0.0803298638921,0.0594401713552,0.0633239788868,0.0681423157712,0.0784126780923,0.0756071524396,11,6.90909090909,0.0921052631579,11,1,0,0,0,UNBEKANNT
0.169348871221,0.169959578025,0.130084587196,0.182547014596,0.169727272326,0.160499540029,19,5.26315789474,0.07,9,0,0,0,0,CDU
0.0124725143061,0.00179586474532,0.0162798939578,0.00846379206288,0.0213652938297,0.00986486064123,17,4.70588235294,0.0625,12,1,0,0,0,CDU
0.224490101075,0.203536454538,0.17759207604,0.21246427948,0.207618543202,0.218302034431,16,6.875,0.0727272727273,13,0,0,0,0,CDU
0.215662532504,0.205410394276,0.188310957687,0.238638050648,0.20419987793,0.212632367724,14,5.35714285714,0.106666666667,10,1,0,3,0,DIE LINKE
0.0847959774994,0.0906849467506,0.116521088601,0.0892313237973,0.097200193301,0.0990467086633,17,5.0,0.0705882352941,15,0,0,0,0,AfD
0.0503985475192,0.0292128581937,0.0528171076935,0.0414178038417,0.0440873416365,0.0441034907524,7,9.28571428571,0.0615384615385,11,1,0,1,0,CDU
0.0417363001459,0.0327195329749,0.0391451031344,0.0320751059305,0.0327435550061,0.0318320173907,3,5.66666666667,0.0588235294118,11,1,0,0,0,CDU
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10,0,0,0,0,CDU
0.189104388371,0.153638022502,0.145435643754,0.164261281808,0.190608086267,0.20189231235,15,7.06666666667,0.0943396226415,8,0,0,0,0,SPD
0.120953694662,0.10615270379,0.092118483567,0.115632787295,0.127814074141,0.123419266095,14,5.85714285714,0.109756097561,8,0,0,1,0,CDU
0.137966349603,0.136634909725,0.178464095772,0.146452509239,0.145356691243,0.128736964058,4,4.0,0.0625,13,0,0,0,0,DIE LINKE
0.159802497996,0.158188527485,0.173804576241,0.153151635004,0.184800260179,0.170286299082,16,6.5,0.0865384615385,10,1,0,1,0,CDU
0.186780029207,0.181415703648,0.120605714902,0.179866599197,0.155855520847,0.179547490139,4,6.75,0.148148148148,10,0,0,0,0,SPD
0.23851320832,0.236386264646,0.204041055779,0.257351119585,0.231317881932,0.229821777286,14,7.07142857143,0.0707070707071,8,1,0,2,0,SPD
0.222637988294,0.230933377965,0.175048568833,0.230159074746,0.195516348556,0.223340562389,10,9.3,0.0537634408602,10,1,0,1,0,DIE LINKE
0.0556173471334,0.0558134287703,0.073229856566,0.0509719364355,0.082514149093,0.0753973826984,9,5.55555555556,0.04,12,1,0,0,0,GRUENE
0.186997642696,0.157839879302,0.142701901929,0.173648265746,0.187410981881,0.179762317076,8,6.0,0.166666666667,4,1,0,0,0,GRUENE
0.0087580642836,0.00155440849733,0.00883452306477,0.00569710982071,0.0174511394429,0.00942713593411,17,5.11764705882,0.0344827586207,8,0,0,1,0,SPD
0.377138802283,0.319889690137,0.260667489659,0.320498215494,0.34074571759,0.346546061633,21,4.42857142857,0.0967741935484,15,1,0,0,0,CDU
0.0835528584434,0.0665991754087,0.0710524666841,0.0707661438673,0.079878541841,0.101302491683,14,5.14285714286,0.138888888889,9,0,0,3,0,CDU
0.154858463221,0.165382162778,0.137474553777,0.178791391467,0.144766425152,0.146145873831,9,5.88888888889,0.0754716981132,10,1,0,1,0,DIE LINKE
0.0750984491194,0.0707066285135,0.0717081343622,0.0768358618065,0.067274353934,0.0687245171045,17,6.82352941176,0.0689655172414,15,1,0,1,0,SPD
0.169244365984,0.136002556135,0.0876383504344,0.148149510349,0.149270189148,0.154757956788,14,7.21428571429,0.118811881188,13,1,0,1,0,UNBEKANNT
0.204148829918,0.198012680499,0.170173836226,0.199268308153,0.207095453327,0.196632396163,15,5.93333333333,0.0898876404494,12,0,0,1,0,GRUENE
0.187257926455,0.18883704927,0.14928074394,0.178652333338,0.187775230777,0.200450576331,21,5.42857142857,0.0789473684211,15,0,0,1,0,SPD
0.0869504813643,0.0979332726381,0.0857690755419,0.0893532663763,0.10784909464,0.107497341447,4,8.5,0.0882352941176,6,0,0,0,0,CDU
0.00893728026514,0.00348198020678,0.0185553358637,0.00738966375162,0.0265979985794,0.00868415955451,9,3.77777777778,0.0294117647059,4,1,0,0,0,GRUENE
0.285678922092,0.297302398038,0.313933123594,0.295972565766,0.286595661874,0.299283285325,19,4.89473684211,0.0537634408602,15,0,0,0,0,AfD
0.226130608535,0.209398445701,0.189075993083,0.20974253758,0.215771241354,0.221153052728,10,5.4,0.0925925925926,11,0,0,0,0,SPD
0.054904165621,0.0664991076363,0.055207117483,0.0640933167851,0.0655821836323,0.0620877040679,8,6.0,0.125,12,0,0,0,0,GRUENE
0.0956333162757,0.0946270462722,0.0814044809639,0.112058316562,0.0941349997763,0.0880404249302,12,6.25,0.0933333333333,13,0,0,3,0,DIE LINKE
0.323969425674,0.284299999156,0.278012350434,0.290068503918,0.31525664799,0.329431486602,18,4.83333333333,0.137931034483,13,1,0,5,0,DIE LINKE
0.0135640255793,0.00289879189087,0.0154153137004,0.00868600146825,0.0236964749598,0.0108851497256,17,5.23529411765,0.0561797752809,12,0,0,0,0,CDU
0.166390668805,0.17231870408,0.180407612431,0.178844842715,0.174375029388,0.152012030055,18,5.55555555556,0.11,12,0,0,1,0,GRUENE
0.110346994585,0.101298841014,0.115262700984,0.114422260889,0.122390781276,0.102352389429,13,7.84615384615,0.078431372549,13,0,0,1,0,DIE LINKE
0.220971940283,0.233500670574,0.230627064059,0.242057629328,0.215769982695,0.230393594544,12,4.91666666667,0.0677966101695,14,0,0,0,0,CDU
0.2561119221,0.252380041846,0.197027467914,0.262082570354,0.225721696689,0.249742153344,16,6.1875,0.040404040404,10,0,0,1,0,CDU
0.174930827941,0.138757654688,0.150948002968,0.168661818574,0.177166770266,0.169605648203,16,5.375,0.093023255814,4,0,0,2,0,GRUENE
0.224601581579,0.187243737929,0.170510876292,0.212221924637,0.20612554698,0.21934332513,16,5.75,0.0869565217391,4,0,0,2,0,GRUENE
0.133495663854,0.112321073235,0.11111211801,0.122427226832,0.140303801032,0.134242866212,11,7.09090909091,0.0769230769231,9,0,0,1,0,CDU
0.0940252989262,0.0903814176564,0.106570399712,0.0997946651868,0.104501623379,0.0883247845635,12,6.41666666667,0.0779220779221,14,0,0,1,0,GRUENE
0.078116359544,0.0697127529894,0.0742185192572,0.0833091616164,0.0885776407249,0.0724993049343,12,4.75,0.0877192982456,4,1,0,1,0,GRUENE
0.13956420791,0.140427334134,0.116071167641,0.146252539013,0.144360914462,0.140504143088,12,6.16666666667,0.0945945945946,4,1,0,0,0,GRUENE
0.00990447302765,0.00415540704959,0.0296966861579,0.00822644531331,0.0265199431049,0.00952628927749,19,4.68421052632,0.0,4,1,0,0,0,GRUENE
0.0453330349187,0.04451277871,0.0340313206893,0.0390204221208,0.036906840928,0.0430045268161,10,8.0,0.0625,4,1,0,1,0,GRUENE
0.0636222474969,0.0514111821446,0.040459522269,0.0539056023309,0.0526449432179,0.0569422627187,10,5.6,0.0357142857143,14,0,0,0,0,CDU
0.157753105062,0.143932464897,0.175855145812,0.143804805277,0.166027278622,0.155049294096,19,4.78947368421,0.0659340659341,9,0,0,0,0,GRUENE
0.0489378355654,0.0389540601102,0.0397089155138,0.0408136518453,0.0572724356317,0.0504483050763,14,7.35714285714,0.0679611650485,15,0,0,1,0,GRUENE
0.121848006836,0.122123432108,0.0838897346997,0.121123264509,0.104595042553,0.121230801522,7,7.28571428571,0.156862745098,15,0,0,0,0,DIE LINKE
0.0142120899461,0.00649158574227,0.0369256877408,0.0117680130923,0.0350608020011,0.0160797406772,3,4.0,0.0833333333333,4,0,0,0,0,GRUENE
0.123870990096,0.126425230677,0.115485298044,0.125141410965,0.140199590483,0.133362219233,14,6.07142857143,0.0823529411765,11,1,0,2,0,GRUENE
0.155557859248,0.127931320514,0.145875719766,0.132677806211,0.152787132765,0.147501973304,7,4.57142857143,0.0625,12,0,0,0,0,SPD
0.136716296529,0.121350323494,0.118059246892,0.141904399949,0.129593221305,0.127035661524,12,6.16666666667,0.0540540540541,11,0,0,1,0,GRUENE
0.132875762772,0.135112630125,0.122167935312,0.144515432071,0.134680745434,0.132585204358,9,7.55555555556,0.0882352941176,15,1,0,3,0,SPD
0.259560215162,0.246868267855,0.234350864693,0.241550347189,0.253772181836,0.259867852232,13,6.15384615385,0.05,11,1,0,0,0,CDU
