words_count,average_word_length,case_ratio,screen_name_length,is_retweet,has_link,hashtags_count,mentions_count
0.00459465244402,0.00792660971683,0.00519402085521,0.00425380639101,0.0,0.0,0.00466592328877,0.0,SPD
0.00867878794981,0.00530076686946,0.00411193317704,0.00911529940931,0.0,0.0,0.0186636931551,0.0,SPD
0.00612620325869,0.00664896538747,0.00851412046069,0.00607686627287,0.0102014264632,0.0,0.0,0.0,SPD
0.00867878794981,0.00480381997545,0.00378108797888,0.00607686627287,0.0,0.0,0.0,0.0,SPD
0.00765775407336,0.0075719982295,0.00815590051645,0.00607686627287,0.0,0.0,0.0233296164439,0.0,SPD
0.00561568632046,0.00520539322313,0.00323561954915,0.00607686627287,0.0102014264632,0.0,0.00933184657755,0.0,SPD
0.00408413550579,0.00574939948211,0.00134267205781,0.00668455290016,0.0,0.0,0.0,0.0,SPD
0.00153155081467,0.00625784977645,0.00657909308326,0.00729223952745,0.0,0.0,0.0,0.0,SPD
0.00663672019691,0.00519882904505,0.00365505171292,0.00850761278202,0.0102014264632,0.0,0.00933184657755,0.0,SPD
0.00357361856757,0.00750941973174,0.00587419025291,0.00729223952745,0.0,0.0,0.0,0.0,SPD
0.0102103387645,0.00417711472578,0.00665301547748,0.00546917964558,0.0102014264632,0.0,0.00466592328877,0.0,SPD
0.00510516938224,0.00497499057228,0.00744802990559,0.00729223952745,0.0102014264632,0.0,0.0,0.0,SPD
0.00663672019691,0.00693177206007,0.00548257756938,0.00789992615473,0.0102014264632,0.0,0.00466592328877,0.0,SPD
0.00714723713513,0.00663779065573,0.00465188399827,0.00789992615473,0.0102014264632,0.0,0.00466592328877,0.0,SPD
0.00765775407336,0.00713394874515,0.00865670142531,0.00729223952745,0.0,0.0,0.0,0.0,SPD
0.0020420677529,0.0028160323994,0.0383780429856,0.00911529940931,0.0102014264632,0.0,0.0,0.0,SPD
0.00918930488803,0.0050584285693,0.00678257018892,0.00607686627287,0.0,0.0,0.00933184657755,0.0,SPD
0.00459465244402,0.00531917230998,0.00516007300648,0.00425380639101,0.0,0.0,0.00933184657755,0.0,SPD
0.00714723713513,0.00596730675111,0.00591379153551,0.00729223952745,0.0,0.0,0.0,0.0,SPD
0.000510516938224,0.00375470986587,0.0,0.00303843313644,0.0,0.0,0.0,0.0,SPD
0.00663672019691,0.00592088863464,0.000802328424786,0.0048614930183,0.0102014264632,0.0,0.0139977698663,0.0,SPD
0.000510516938224,0.0187735493293,0.00657909308326,0.00729223952745,0.0,0.0,0.0,0.0,SPD
0.00510516938224,0.00741555198509,0.00666237274255,0.00729223952745,0.0,0.0,0.0,0.0,SPD
0.0102103387645,0.00492805669895,0.00375948176186,0.00729223952745,0.0,0.0,0.0,0.0,SPD
0.00510516938224,0.00826036170491,0.00448574528404,0.00729223952745,0.0,0.0,0.0,0.0,SPD
0.00663672019691,0.00512662308609,0.00555979697177,0.00729223952745,0.0,0.0,0.0,0.0,SPD
0.000510516938224,0.00750941973174,0.00822386635407,0.00911529940931,0.0,0.0,0.00466592328877,0.0,SPD
0.0,0.0,0.0,0.00911529940931,0.0,0.0,0.0,0.0,SPD
0.00816827101158,0.00522139340722,0.00665301547748,0.00850761278202,0.0102014264632,0.0,0.00933184657755,0.0,SPD
0.0020420677529,0.0056320647988,0.00822386635407,0.0048614930183,0.0,0.0,0.0,0.0,SPD
0.00816827101158,0.00651207492362,0.00355626653149,0.0048614930183,0.0102014264632,0.0,0.00933184657755,0.0,SPD
0.00867878794981,0.00530076686946,0.00548257756938,0.00607686627287,0.0102014264632,0.0,0.00466592328877,0.0,SPD
0.00765775407336,0.00569464329657,0.00650679535707,0.00911529940931,0.0102014264632,0.0,0.00466592328877,0.0,SPD
0.00816827101158,0.00545606277384,0.00565943491033,0.00425380639101,0.0102014264632,0.0,0.00466592328877,0.0,SPD
0.00714723713513,0.00502862928464,0.00526327446661,0.00911529940931,0.0,0.0,0.0,0.0,SPD
0.00765775407336,0.00613269278092,0.00537068823123,0.00850761278202,0.0,0.0,0.0,0.0,SPD
0.00918930488803,0.0050584285693,0.00271302807557,0.00911529940931,0.0,0.0,0.0,0.0,SPD
0.00765775407336,0.00663332076304,0.00620669158798,0.0048614930183,0.0,0.0,0.0,0.0,SPD
0.0020420677529,0.00633607289865,0.00974680456778,0.00607686627287,0.0,0.0,0.0,0.0,SPD
0.00714723713513,0.00663779065573,0.00465188399827,0.0048614930183,0.0102014264632,0.0,0.00933184657755,0.0,SPD
0.00867878794981,0.00480381997545,0.00226865278733,0.0048614930183,0.0,0.0,0.00466592328877,0.0,SPD
0.00867878794981,0.00640509330059,0.00453730557466,0.00911529940931,0.0102014264632,0.0,0.00466592328877,0.0,SPD
0.0107208557027,0.00509567767511,0.00519402085521,0.00911529940931,0.0,0.0,0.00466592328877,0.0,SPD
0.00510516938224,0.00506885831892,0.00609175285487,0.00668455290016,0.0,0.0,0.0,0.0,SPD
0.00357361856757,0.00429109698957,0.00411193317704,0.00729223952745,0.0,0.0,0.0,0.0,SPD
0.00459465244402,0.00709222974664,0.00580508213228,0.00911529940931,0.0102014264632,0.0,0.0139977698663,0.0,SPD
0.00561568632046,0.0074240854166,0.00529352317043,0.00425380639101,0.0,0.0,0.00933184657755,0.0,SPD
0.00408413550579,0.00457605264903,0.00674778777769,0.00911529940931,0.0,0.0,0.00466592328877,0.0,SPD
0.00459465244402,0.00500627982115,0.00411193317704,0.00911529940931,0.0,0.0,0.0,0.0,SPD
0.00612620325869,0.00657074226527,0.00469935220233,0.00911529940931,0.0,0.0,0.0,0.0,SPD
0.00561568632046,0.00520539322313,0.0172566375954,0.00425380639101,0.0,0.0,0.0,0.0,SPD
0.00357361856757,0.00630254870343,0.00559922815596,0.00425380639101,0.0,0.0,0.00466592328877,0.0,SPD
0.00459465244402,0.00615355228018,0.00780570365813,0.00911529940931,0.0,0.0,0.0,0.0,SPD
0.00663672019691,0.00671515418319,0.00424457618275,0.00607686627287,0.0,0.0,0.0,0.0,SPD
0.00102103387645,0.000938677466467,0.0328954654163,0.00850761278202,0.0102014264632,0.0,0.0,0.0,SPD
0.00765775407336,0.0077597337228,0.00583629225128,0.00911529940931,0.0102014264632,0.0,0.0,0.0,SPD
0.00459465244402,0.00573636229508,0.00598099371205,0.00729223952745,0.0,0.0,0.0,0.0,SPD
0.00714723713513,0.00469338733234,0.00657909308326,0.00668455290016,0.0,0.0,0.0,0.0,SPD
0.00969982182625,0.00454517510079,0.00572095050718,0.00303843313644,0.0102014264632,0.0,0.0,0.0,SPD
0.00663672019691,0.00671515418319,0.0,0.00303843313644,0.0,0.0,0.0,0.0,SPD
0.00255258469112,0.0058198002921,0.0127337285483,0.00668455290016,0.0,0.0,0.00466592328877,0.0,SPD
0.00510516938224,0.00666461001192,0.00277989848589,0.00729223952745,0.0102014264632,0.0,0.0,0.0,SPD
0.00612620325869,0.00657074226527,0.00391612683527,0.00607686627287,0.0,0.0,0.00466592328877,0.0,SPD
0.00765775407336,0.00569464329657,0.00650679535707,0.00911529940931,0.0102014264632,0.0,0.0,0.0,SPD
0.00765775407336,0.00613269278092,0.0100700404336,0.00607686627287,0.0,0.0,0.00466592328877,0.0,SPD
0.00765775407336,0.00488112282563,0.00759126124994,0.00607686627287,0.0102014264632,0.0,0.00466592328877,0.0,SPD
0.00561568632046,0.00657074226527,0.00427213836575,0.0048614930183,0.0,0.0,0.0,0.0,SPD
0.00357361856757,0.00469338733234,0.0112784452856,0.00546917964558,0.0102014264632,0.0,0.00466592328877,0.0,SPD
0.00255258469112,0.00807262621162,0.00459006494181,0.00546917964558,0.0102014264632,0.0,0.0,0.0,SPD
0.0102103387645,0.00511579219225,0.0024143460856,0.00546917964558,0.0102014264632,0.0,0.00466592328877,0.0,SPD
0.00510516938224,0.00544432930551,0.00453730557466,0.00546917964558,0.0102014264632,0.0,0.00466592328877,0.0,SPD
0.00816827101158,0.00516272606557,0.0112143632101,0.00789992615473,0.0,0.0,0.00933184657755,0.0,SPD
0.00561568632046,0.00674141089554,0.00666237274255,0.00789992615473,0.0,0.0,0.0,0.0,SPD
0.00816827101158,0.00498672404061,0.0054180766568,0.00729223952745,0.0,0.0,0.0,0.0,SPD
0.00969982182625,0.00494040771825,0.00460536515828,0.00729223952745,0.0102014264632,0.0,0.0,0.0,SPD
0.00459465244402,0.00949107216094,0.00433786357138,0.00911529940931,0.0102014264632,0.0,0.00933184657755,0.0,SPD
0.00714723713513,0.00623550031296,0.00424457618275,0.00729223952745,0.0102014264632,0.0,0.0,0.0,SPD
0.00816827101158,0.00604273619038,0.00255498760515,0.00729223952745,0.0,0.0,0.0,0.0,SPD
0.00663672019691,0.00657074226527,0.00506084083328,0.00607686627287,0.0,0.0,0.0139977698663,0.0,SPD
0.00663672019691,0.00483779925026,0.0108014961069,0.00850761278202,0.0102014264632,0.0,0.00466592328877,0.0,SPD
